in s,C1 in V
-2.3078707E-02,1.29883E-01
-2.3077786E-02,1.39648E-01
-2.3076864E-02,1.29883E-01
-2.3075942E-02,1.29883E-01
-2.3075021E-02,1.39648E-01
-2.3074099E-02,1.29883E-01
-2.3073178E-02,1.29883E-01
-2.3072256E-02,8.10547E-02
-2.3071334E-02,1.00586E-01
-2.3070413E-02,1.20117E-01
-2.3069491E-02,9.08203E-02
-2.3068570E-02,1.29883E-01
-2.3067648E-02,1.00586E-01
-2.3066726E-02,1.10352E-01
-2.3065805E-02,1.49414E-01
-2.3064883E-02,1.49414E-01
-2.3063962E-02,1.10352E-01
-2.3063040E-02,1.20117E-01
-2.3062118E-02,1.20117E-01
-2.3061197E-02,1.39648E-01
-2.3060275E-02,1.39648E-01
-2.3059354E-02,1.00586E-01
-2.3058432E-02,1.10352E-01
-2.3057510E-02,1.39648E-01
-2.3056589E-02,1.49414E-01
-2.3055667E-02,9.08203E-02
-2.3054746E-02,1.00586E-01
-2.3053824E-02,1.39648E-01
-2.3052902E-02,1.10352E-01
-2.3051981E-02,1.29883E-01
-2.3051059E-02,1.00586E-01
-2.3050138E-02,1.29883E-01
-2.3049216E-02,1.10352E-01
-2.3048294E-02,1.10352E-01
-2.3047373E-02,1.00586E-01
-2.3046451E-02,1.29883E-01
-2.3045530E-02,1.29883E-01
-2.3044608E-02,1.39648E-01
-2.3043686E-02,1.39648E-01
-2.3042765E-02,1.00586E-01
-2.3041843E-02,1.10352E-01
-2.3040922E-02,9.08203E-02
-2.3040000E-02,1.29883E-01
-2.3039078E-02,1.20117E-01
-2.3038157E-02,1.00586E-01
-2.3037235E-02,1.00586E-01
-2.3036314E-02,1.10352E-01
-2.3035392E-02,1.29883E-01
-2.3034470E-02,1.10352E-01
-2.3033549E-02,1.20117E-01
-2.3032627E-02,1.10352E-01
-2.3031706E-02,1.20117E-01
-2.3030784E-02,1.29883E-01
-2.3029862E-02,1.10352E-01
-2.3028941E-02,1.29883E-01
-2.3028019E-02,1.10352E-01
-2.3027098E-02,1.29883E-01
-2.3026176E-02,8.10547E-02
-2.3025254E-02,1.29883E-01
-2.3024333E-02,1.29883E-01
-2.3023411E-02,1.39648E-01
-2.3022490E-02,8.10547E-02
-2.3021568E-02,1.00586E-01
-2.3020646E-02,1.29883E-01
-2.3019725E-02,1.39648E-01
-2.3018803E-02,1.00586E-01
-2.3017882E-02,1.29883E-01
-2.3016960E-02,1.00586E-01
-2.3016038E-02,1.39648E-01
-2.3015117E-02,1.00586E-01
-2.3014195E-02,9.08203E-02
-2.3013274E-02,1.00586E-01
-2.3012352E-02,1.20117E-01
-2.3011430E-02,9.08203E-02
-2.3010509E-02,1.20117E-01
-2.3009587E-02,1.20117E-01
-2.3008666E-02,1.20117E-01
-2.3007744E-02,1.00586E-01
-2.3006822E-02,1.10352E-01
-2.3005901E-02,1.10352E-01
-2.3004979E-02,8.10547E-02
-2.3004058E-02,1.10352E-01
-2.3003136E-02,1.49414E-01
-2.3002214E-02,1.10352E-01
-2.3001293E-02,1.29883E-01
-2.3000371E-02,1.49414E-01
-2.2999450E-02,1.59180E-01
-2.2998528E-02,1.29883E-01
-2.2997606E-02,1.00586E-01
-2.2996685E-02,1.10352E-01
-2.2995763E-02,1.20117E-01
-2.2994842E-02,1.20117E-01
-2.2993920E-02,1.20117E-01
-2.2992998E-02,1.29883E-01
-2.2992077E-02,1.20117E-01
-2.2991155E-02,1.10352E-01
-2.2990234E-02,1.39648E-01
-2.2989312E-02,1.10352E-01
-2.2988390E-02,1.20117E-01
-2.2987469E-02,1.20117E-01
-2.2986547E-02,1.00586E-01
-2.2985626E-02,1.20117E-01
-2.2984704E-02,1.00586E-01
-2.2983782E-02,1.39648E-01
-2.2982861E-02,1.10352E-01
-2.2981939E-02,1.20117E-01
-2.2981018E-02,1.00586E-01
-2.2980096E-02,1.20117E-01
-2.2979174E-02,1.59180E-01
-2.2978253E-02,1.49414E-01
-2.2977331E-02,1.29883E-01
-2.2976410E-02,1.39648E-01
-2.2975488E-02,1.39648E-01
-2.2974566E-02,1.00586E-01
-2.2973645E-02,9.08203E-02
-2.2972723E-02,1.10352E-01
-2.2971802E-02,1.49414E-01
-2.2970880E-02,1.39648E-01
-2.2969958E-02,1.49414E-01
-2.2969037E-02,1.49414E-01
-2.2968115E-02,1.59180E-01
-2.2967194E-02,1.49414E-01
-2.2966272E-02,1.29883E-01
-2.2965350E-02,1.29883E-01
-2.2964429E-02,1.10352E-01
-2.2963507E-02,1.59180E-01
-2.2962586E-02,1.39648E-01
-2.2961664E-02,1.10352E-01
-2.2960742E-02,1.29883E-01
-2.2959821E-02,1.49414E-01
-2.2958899E-02,1.10352E-01
-2.2957978E-02,1.68945E-01
-2.2957056E-02,1.20117E-01
-2.2956134E-02,1.39648E-01
-2.2955213E-02,1.68945E-01
-2.2954291E-02,1.39648E-01
-2.2953370E-02,1.59180E-01
-2.2952448E-02,1.39648E-01
-2.2951526E-02,1.39648E-01
-2.2950605E-02,1.59180E-01
-2.2949683E-02,1.10352E-01
-2.2948762E-02,1.39648E-01
-2.2947840E-02,1.59180E-01
-2.2946918E-02,1.39648E-01
-2.2945997E-02,1.59180E-01
-2.2945075E-02,1.39648E-01
-2.2944154E-02,1.39648E-01
-2.2943232E-02,1.39648E-01
-2.2942310E-02,1.00586E-01
-2.2941389E-02,1.39648E-01
-2.2940467E-02,1.39648E-01
-2.2939546E-02,1.59180E-01
-2.2938624E-02,1.39648E-01
-2.2937702E-02,1.68945E-01
-2.2936781E-02,1.68945E-01
-2.2935859E-02,1.49414E-01
-2.2934938E-02,1.20117E-01
-2.2934016E-02,1.39648E-01
-2.2933094E-02,1.29883E-01
-2.2932173E-02,1.49414E-01
-2.2931251E-02,1.49414E-01
-2.2930330E-02,1.59180E-01
-2.2929408E-02,1.39648E-01
-2.2928486E-02,1.59180E-01
-2.2927565E-02,1.49414E-01
-2.2926643E-02,1.68945E-01
-2.2925722E-02,1.68945E-01
-2.2924800E-02,1.68945E-01
-2.2923878E-02,1.68945E-01
-2.2922957E-02,1.59180E-01
-2.2922035E-02,1.68945E-01
-2.2921114E-02,1.68945E-01
-2.2920192E-02,1.49414E-01
-2.2919270E-02,1.68945E-01
-2.2918349E-02,1.49414E-01
-2.2917427E-02,1.39648E-01
-2.2916506E-02,1.78711E-01
-2.2915584E-02,1.78711E-01
-2.2914662E-02,1.78711E-01
-2.2913741E-02,1.68945E-01
-2.2912819E-02,1.29883E-01
-2.2911898E-02,1.59180E-01
-2.2910976E-02,1.78711E-01
-2.2910054E-02,1.68945E-01
-2.2909133E-02,1.68945E-01
-2.2908211E-02,1.98242E-01
-2.2907290E-02,1.78711E-01
-2.2906368E-02,1.78711E-01
-2.2905446E-02,1.68945E-01
-2.2904525E-02,1.68945E-01
-2.2903603E-02,1.88477E-01
-2.2902682E-02,1.78711E-01
-2.2901760E-02,1.68945E-01
-2.2900838E-02,1.68945E-01
-2.2899917E-02,1.78711E-01
-2.2898995E-02,1.98242E-01
-2.2898074E-02,1.78711E-01
-2.2897152E-02,1.78711E-01
-2.2896230E-02,1.98242E-01
-2.2895309E-02,1.59180E-01
-2.2894387E-02,1.78711E-01
-2.2893466E-02,1.78711E-01
-2.2892544E-02,1.98242E-01
-2.2891622E-02,1.68945E-01
-2.2890701E-02,2.08008E-01
-2.2889779E-02,1.68945E-01
-2.2888858E-02,1.68945E-01
-2.2887936E-02,1.98242E-01
-2.2887014E-02,1.88477E-01
-2.2886093E-02,1.78711E-01
-2.2885171E-02,1.78711E-01
-2.2884250E-02,2.08008E-01
-2.2883328E-02,1.98242E-01
-2.2882406E-02,1.88477E-01
-2.2881485E-02,1.78711E-01
-2.2880563E-02,2.27539E-01
-2.2879642E-02,2.08008E-01
-2.2878720E-02,1.59180E-01
-2.2877798E-02,2.08008E-01
-2.2876877E-02,1.68945E-01
-2.2875955E-02,2.17773E-01
-2.2875034E-02,2.08008E-01
-2.2874112E-02,2.17773E-01
-2.2873190E-02,2.17773E-01
-2.2872269E-02,1.98242E-01
-2.2871347E-02,2.27539E-01
-2.2870426E-02,2.47070E-01
-2.2869504E-02,1.98242E-01
-2.2868582E-02,2.17773E-01
-2.2867661E-02,1.68945E-01
-2.2866739E-02,2.37305E-01
-2.2865818E-02,2.37305E-01
-2.2864896E-02,2.08008E-01
-2.2863974E-02,1.78711E-01
-2.2863053E-02,2.08008E-01
-2.2862131E-02,2.47070E-01
-2.2861210E-02,2.47070E-01
-2.2860288E-02,2.27539E-01
-2.2859366E-02,2.27539E-01
-2.2858445E-02,2.17773E-01
-2.2857523E-02,2.17773E-01
-2.2856602E-02,2.27539E-01
-2.2855680E-02,2.17773E-01
-2.2854758E-02,2.56836E-01
-2.2853837E-02,2.27539E-01
-2.2852915E-02,2.17773E-01
-2.2851994E-02,2.27539E-01
-2.2851072E-02,2.47070E-01
-2.2850150E-02,2.66602E-01
-2.2849229E-02,2.47070E-01
-2.2848307E-02,1.78711E-01
-2.2847386E-02,2.37305E-01
-2.2846464E-02,2.56836E-01
-2.2845542E-02,2.56836E-01
-2.2844621E-02,2.47070E-01
-2.2843699E-02,2.47070E-01
-2.2842778E-02,2.66602E-01
-2.2841856E-02,2.47070E-01
-2.2840934E-02,2.56836E-01
-2.2840013E-02,2.27539E-01
-2.2839091E-02,2.17773E-01
-2.2838170E-02,2.37305E-01
-2.2837248E-02,2.56836E-01
-2.2836326E-02,2.66602E-01
-2.2835405E-02,2.47070E-01
-2.2834483E-02,2.76367E-01
-2.2833562E-02,2.47070E-01
-2.2832640E-02,2.66602E-01
-2.2831718E-02,2.47070E-01
-2.2830797E-02,2.56836E-01
-2.2829875E-02,2.66602E-01
-2.2828954E-02,2.47070E-01
-2.2828032E-02,2.66602E-01
-2.2827110E-02,2.56836E-01
-2.2826189E-02,2.56836E-01
-2.2825267E-02,2.37305E-01
-2.2824346E-02,2.76367E-01
-2.2823424E-02,2.95898E-01
-2.2822502E-02,2.76367E-01
-2.2821581E-02,3.15430E-01
-2.2820659E-02,2.76367E-01
-2.2819738E-02,2.95898E-01
-2.2818816E-02,3.05664E-01
-2.2817894E-02,2.66602E-01
-2.2816973E-02,2.86133E-01
-2.2816051E-02,2.95898E-01
-2.2815130E-02,3.05664E-01
-2.2814208E-02,2.86133E-01
-2.2813286E-02,2.86133E-01
-2.2812365E-02,2.86133E-01
-2.2811443E-02,3.05664E-01
-2.2810522E-02,2.86133E-01
-2.2809600E-02,2.86133E-01
-2.2808678E-02,2.76367E-01
-2.2807757E-02,3.05664E-01
-2.2806835E-02,2.56836E-01
-2.2805914E-02,2.86133E-01
-2.2804992E-02,2.86133E-01
-2.2804070E-02,3.05664E-01
-2.2803149E-02,2.86133E-01
-2.2802227E-02,2.86133E-01
-2.2801306E-02,3.15430E-01
-2.2800384E-02,3.44727E-01
-2.2799462E-02,2.95898E-01
-2.2798541E-02,3.15430E-01
-2.2797619E-02,3.15430E-01
-2.2796698E-02,3.44727E-01
-2.2795776E-02,3.25195E-01
-2.2794854E-02,2.95898E-01
-2.2793933E-02,2.76367E-01
-2.2793011E-02,3.15430E-01
-2.2792090E-02,3.15430E-01
-2.2791168E-02,3.34961E-01
-2.2790246E-02,3.44727E-01
-2.2789325E-02,3.25195E-01
-2.2788403E-02,3.34961E-01
-2.2787482E-02,3.15430E-01
-2.2786560E-02,3.34961E-01
-2.2785638E-02,3.64258E-01
-2.2784717E-02,3.25195E-01
-2.2783795E-02,3.54492E-01
-2.2782874E-02,3.15430E-01
-2.2781952E-02,3.54492E-01
-2.2781030E-02,3.34961E-01
-2.2780109E-02,3.05664E-01
-2.2779187E-02,3.54492E-01
-2.2778266E-02,3.44727E-01
-2.2777344E-02,3.54492E-01
-2.2776422E-02,3.74023E-01
-2.2775501E-02,3.64258E-01
-2.2774579E-02,3.54492E-01
-2.2773658E-02,3.64258E-01
-2.2772736E-02,3.64258E-01
-2.2771814E-02,3.54492E-01
-2.2770893E-02,3.74023E-01
-2.2769971E-02,3.54492E-01
-2.2769050E-02,3.54492E-01
-2.2768128E-02,3.74023E-01
-2.2767206E-02,3.34961E-01
-2.2766285E-02,3.44727E-01
-2.2765363E-02,3.34961E-01
-2.2764442E-02,3.93555E-01
-2.2763520E-02,3.83789E-01
-2.2762598E-02,3.54492E-01
-2.2761677E-02,3.93555E-01
-2.2760755E-02,3.93555E-01
-2.2759834E-02,3.83789E-01
-2.2758912E-02,3.54492E-01
-2.2757990E-02,3.64258E-01
-2.2757069E-02,3.64258E-01
-2.2756147E-02,3.93555E-01
-2.2755226E-02,3.93555E-01
-2.2754304E-02,3.93555E-01
-2.2753382E-02,4.13086E-01
-2.2752461E-02,4.03320E-01
-2.2751539E-02,4.32617E-01
-2.2750618E-02,3.93555E-01
-2.2749696E-02,4.22852E-01
-2.2748774E-02,3.93555E-01
-2.2747853E-02,3.93555E-01
-2.2746931E-02,3.93555E-01
-2.2746010E-02,4.22852E-01
-2.2745088E-02,4.03320E-01
-2.2744166E-02,4.22852E-01
-2.2743245E-02,4.03320E-01
-2.2742323E-02,4.22852E-01
-2.2741402E-02,3.83789E-01
-2.2740480E-02,4.03320E-01
-2.2739558E-02,4.13086E-01
-2.2738637E-02,4.42383E-01
-2.2737715E-02,4.13086E-01
-2.2736794E-02,4.32617E-01
-2.2735872E-02,4.61914E-01
-2.2734950E-02,4.32617E-01
-2.2734029E-02,4.52148E-01
-2.2733107E-02,4.42383E-01
-2.2732186E-02,4.32617E-01
-2.2731264E-02,4.03320E-01
-2.2730342E-02,4.42383E-01
-2.2729421E-02,4.42383E-01
-2.2728499E-02,4.61914E-01
-2.2727578E-02,4.32617E-01
-2.2726656E-02,4.42383E-01
-2.2725734E-02,4.42383E-01
-2.2724813E-02,4.81445E-01
-2.2723891E-02,4.81445E-01
-2.2722970E-02,4.71680E-01
-2.2722048E-02,4.61914E-01
-2.2721126E-02,4.42383E-01
-2.2720205E-02,4.52148E-01
-2.2719283E-02,4.42383E-01
-2.2718362E-02,4.71680E-01
-2.2717440E-02,4.91211E-01
-2.2716518E-02,4.52148E-01
-2.2715597E-02,4.91211E-01
-2.2714675E-02,4.81445E-01
-2.2713754E-02,4.91211E-01
-2.2712832E-02,4.71680E-01
-2.2711910E-02,4.42383E-01
-2.2710989E-02,4.61914E-01
-2.2710067E-02,4.81445E-01
-2.2709146E-02,4.91211E-01
-2.2708224E-02,4.81445E-01
-2.2707302E-02,4.71680E-01
-2.2706381E-02,5.10742E-01
-2.2705459E-02,5.00977E-01
-2.2704538E-02,5.30273E-01
-2.2703616E-02,4.91211E-01
-2.2702694E-02,5.00977E-01
-2.2701773E-02,4.91211E-01
-2.2700851E-02,4.81445E-01
-2.2699930E-02,5.20508E-01
-2.2699008E-02,5.20508E-01
-2.2698086E-02,5.20508E-01
-2.2697165E-02,5.59570E-01
-2.2696243E-02,5.10742E-01
-2.2695322E-02,5.30273E-01
-2.2694400E-02,5.20508E-01
-2.2693478E-02,5.10742E-01
-2.2692557E-02,5.30273E-01
-2.2691635E-02,5.20508E-01
-2.2690714E-02,5.49805E-01
-2.2689792E-02,5.40039E-01
-2.2688870E-02,5.00977E-01
-2.2687949E-02,5.20508E-01
-2.2687027E-02,5.40039E-01
-2.2686106E-02,4.91211E-01
-2.2685184E-02,5.30273E-01
-2.2684262E-02,5.10742E-01
-2.2683341E-02,5.49805E-01
-2.2682419E-02,5.40039E-01
-2.2681498E-02,5.69336E-01
-2.2680576E-02,5.30273E-01
-2.2679654E-02,5.40039E-01
-2.2678733E-02,5.69336E-01
-2.2677811E-02,5.69336E-01
-2.2676890E-02,5.59570E-01
-2.2675968E-02,5.59570E-01
-2.2675046E-02,5.98633E-01
-2.2674125E-02,5.69336E-01
-2.2673203E-02,5.49805E-01
-2.2672282E-02,5.88867E-01
-2.2671360E-02,5.69336E-01
-2.2670438E-02,5.30273E-01
-2.2669517E-02,5.88867E-01
-2.2668595E-02,5.69336E-01
-2.2667674E-02,5.69336E-01
-2.2666752E-02,5.79102E-01
-2.2665830E-02,5.88867E-01
-2.2664909E-02,6.08398E-01
-2.2663987E-02,5.98633E-01
-2.2663066E-02,5.98633E-01
-2.2662144E-02,5.98633E-01
-2.2661222E-02,5.98633E-01
-2.2660301E-02,5.79102E-01
-2.2659379E-02,5.98633E-01
-2.2658458E-02,5.79102E-01
-2.2657536E-02,5.69336E-01
-2.2656614E-02,6.18164E-01
-2.2655693E-02,6.27930E-01
-2.2654771E-02,5.88867E-01
-2.2653850E-02,6.37695E-01
-2.2652928E-02,6.37695E-01
-2.2652006E-02,6.37695E-01
-2.2651085E-02,6.18164E-01
-2.2650163E-02,5.98633E-01
-2.2649242E-02,6.57227E-01
-2.2648320E-02,6.18164E-01
-2.2647398E-02,6.37695E-01
-2.2646477E-02,6.47461E-01
-2.2645555E-02,6.37695E-01
-2.2644634E-02,6.37695E-01
-2.2643712E-02,6.08398E-01
-2.2642790E-02,6.57227E-01
-2.2641869E-02,6.47461E-01
-2.2640947E-02,6.76758E-01
-2.2640026E-02,6.66992E-01
-2.2639104E-02,6.66992E-01
-2.2638182E-02,6.37695E-01
-2.2637261E-02,6.47461E-01
-2.2636339E-02,6.66992E-01
-2.2635418E-02,6.47461E-01
-2.2634496E-02,6.76758E-01
-2.2633574E-02,6.66992E-01
-2.2632653E-02,6.57227E-01
-2.2631731E-02,6.76758E-01
-2.2630810E-02,6.66992E-01
-2.2629888E-02,6.76758E-01
-2.2628966E-02,6.57227E-01
-2.2628045E-02,7.06055E-01
-2.2627123E-02,6.96289E-01
-2.2626202E-02,7.15820E-01
-2.2625280E-02,7.06055E-01
-2.2624358E-02,6.76758E-01
-2.2623437E-02,7.06055E-01
-2.2622515E-02,7.15820E-01
-2.2621594E-02,7.35352E-01
-2.2620672E-02,7.15820E-01
-2.2619750E-02,7.06055E-01
-2.2618829E-02,6.76758E-01
-2.2617907E-02,7.06055E-01
-2.2616986E-02,7.15820E-01
-2.2616064E-02,7.25586E-01
-2.2615142E-02,7.15820E-01
-2.2614221E-02,7.25586E-01
-2.2613299E-02,7.35352E-01
-2.2612378E-02,7.35352E-01
-2.2611456E-02,7.25586E-01
-2.2610534E-02,7.64648E-01
-2.2609613E-02,7.45117E-01
-2.2608691E-02,7.35352E-01
-2.2607770E-02,7.15820E-01
-2.2606848E-02,7.35352E-01
-2.2605926E-02,7.15820E-01
-2.2605005E-02,7.74414E-01
-2.2604083E-02,7.45117E-01
-2.2603162E-02,7.45117E-01
-2.2602240E-02,7.84180E-01
-2.2601318E-02,7.84180E-01
-2.2600397E-02,7.74414E-01
-2.2599475E-02,7.45117E-01
-2.2598554E-02,7.84180E-01
-2.2597632E-02,7.84180E-01
-2.2596710E-02,7.74414E-01
-2.2595789E-02,7.84180E-01
-2.2594867E-02,7.74414E-01
-2.2593946E-02,7.84180E-01
-2.2593024E-02,8.03711E-01
-2.2592102E-02,7.84180E-01
-2.2591181E-02,7.64648E-01
-2.2590259E-02,7.93945E-01
-2.2589338E-02,7.93945E-01
-2.2588416E-02,8.03711E-01
-2.2587494E-02,7.74414E-01
-2.2586573E-02,8.03711E-01
-2.2585651E-02,8.23242E-01
-2.2584730E-02,8.33008E-01
-2.2583808E-02,7.93945E-01
-2.2582886E-02,8.23242E-01
-2.2581965E-02,8.33008E-01
-2.2581043E-02,8.33008E-01
-2.2580122E-02,8.13477E-01
-2.2579200E-02,7.84180E-01
-2.2578278E-02,7.84180E-01
-2.2577357E-02,8.42773E-01
-2.2576435E-02,8.42773E-01
-2.2575514E-02,8.03711E-01
-2.2574592E-02,8.33008E-01
-2.2573670E-02,8.52539E-01
-2.2572749E-02,8.91602E-01
-2.2571827E-02,8.52539E-01
-2.2570906E-02,8.23242E-01
-2.2569984E-02,8.62305E-01
-2.2569062E-02,8.52539E-01
-2.2568141E-02,8.33008E-01
-2.2567219E-02,8.42773E-01
-2.2566298E-02,8.72070E-01
-2.2565376E-02,8.62305E-01
-2.2564454E-02,8.72070E-01
-2.2563533E-02,8.81836E-01
-2.2562611E-02,8.72070E-01
-2.2561690E-02,8.52539E-01
-2.2560768E-02,8.52539E-01
-2.2559846E-02,8.62305E-01
-2.2558925E-02,8.91602E-01
-2.2558003E-02,8.91602E-01
-2.2557082E-02,8.91602E-01
-2.2556160E-02,8.91602E-01
-2.2555238E-02,8.91602E-01
-2.2554317E-02,9.01367E-01
-2.2553395E-02,8.91602E-01
-2.2552474E-02,9.11133E-01
-2.2551552E-02,9.30664E-01
-2.2550630E-02,9.01367E-01
-2.2549709E-02,9.40430E-01
-2.2548787E-02,9.40430E-01
-2.2547866E-02,8.91602E-01
-2.2546944E-02,9.40430E-01
-2.2546022E-02,9.30664E-01
-2.2545101E-02,9.50195E-01
-2.2544179E-02,9.40430E-01
-2.2543258E-02,9.40430E-01
-2.2542336E-02,9.50195E-01
-2.2541414E-02,9.20898E-01
-2.2540493E-02,9.20898E-01
-2.2539571E-02,9.30664E-01
-2.2538650E-02,9.79492E-01
-2.2537728E-02,9.69727E-01
-2.2536806E-02,9.69727E-01
-2.2535885E-02,9.79492E-01
-2.2534963E-02,9.69727E-01
-2.2534042E-02,9.69727E-01
-2.2533120E-02,9.59961E-01
-2.2532198E-02,9.89258E-01
-2.2531277E-02,9.89258E-01
-2.2530355E-02,9.50195E-01
-2.2529434E-02,9.69727E-01
-2.2528512E-02,9.89258E-01
-2.2527590E-02,9.89258E-01
-2.2526669E-02,9.79492E-01
-2.2525747E-02,9.79492E-01
-2.2524826E-02,1.02832E+00
-2.2523904E-02,9.99023E-01
-2.2522982E-02,9.99023E-01
-2.2522061E-02,1.01855E+00
-2.2521139E-02,1.02832E+00
-2.2520218E-02,1.02832E+00
-2.2519296E-02,1.03809E+00
-2.2518374E-02,1.02832E+00
-2.2517453E-02,1.02832E+00
-2.2516531E-02,1.02832E+00
-2.2515610E-02,1.01855E+00
-2.2514688E-02,1.03809E+00
-2.2513766E-02,1.03809E+00
-2.2512845E-02,1.05762E+00
-2.2511923E-02,1.05762E+00
-2.2511002E-02,1.04785E+00
-2.2510080E-02,1.05762E+00
-2.2509158E-02,1.01855E+00
-2.2508237E-02,1.06738E+00
-2.2507315E-02,1.03809E+00
-2.2506394E-02,1.05762E+00
-2.2505472E-02,1.06738E+00
-2.2504550E-02,1.06738E+00
-2.2503629E-02,1.06738E+00
-2.2502707E-02,1.04785E+00
-2.2501786E-02,1.06738E+00
-2.2500864E-02,1.09668E+00
-2.2499942E-02,1.08691E+00
-2.2499021E-02,1.06738E+00
-2.2498099E-02,1.08691E+00
-2.2497178E-02,1.07715E+00
-2.2496256E-02,1.08691E+00
-2.2495334E-02,1.10645E+00
-2.2494413E-02,1.07715E+00
-2.2493491E-02,1.10645E+00
-2.2492570E-02,1.10645E+00
-2.2491648E-02,1.12598E+00
-2.2490726E-02,1.13574E+00
-2.2489805E-02,1.10645E+00
-2.2488883E-02,1.11621E+00
-2.2487962E-02,1.10645E+00
-2.2487040E-02,1.11621E+00
-2.2486118E-02,1.13574E+00
-2.2485197E-02,1.15527E+00
-2.2484275E-02,1.13574E+00
-2.2483354E-02,1.11621E+00
-2.2482432E-02,1.11621E+00
-2.2481510E-02,1.13574E+00
-2.2480589E-02,1.10645E+00
-2.2479667E-02,1.18457E+00
-2.2478746E-02,1.14551E+00
-2.2477824E-02,1.11621E+00
-2.2476902E-02,1.18457E+00
-2.2475981E-02,1.17480E+00
-2.2475059E-02,1.15527E+00
-2.2474138E-02,1.15527E+00
-2.2473216E-02,1.11621E+00
-2.2472294E-02,1.19434E+00
-2.2471373E-02,1.15527E+00
-2.2470451E-02,1.20410E+00
-2.2469530E-02,1.15527E+00
-2.2468608E-02,1.19434E+00
-2.2467686E-02,1.18457E+00
-2.2466765E-02,1.18457E+00
-2.2465843E-02,1.22363E+00
-2.2464922E-02,1.20410E+00
-2.2464000E-02,1.21387E+00
-2.2463078E-02,1.19434E+00
-2.2462157E-02,1.20410E+00
-2.2461235E-02,1.21387E+00
-2.2460314E-02,1.23340E+00
-2.2459392E-02,1.21387E+00
-2.2458470E-02,1.19434E+00
-2.2457549E-02,1.21387E+00
-2.2456627E-02,1.25293E+00
-2.2455706E-02,1.22363E+00
-2.2454784E-02,1.23340E+00
-2.2453862E-02,1.26270E+00
-2.2452941E-02,1.23340E+00
-2.2452019E-02,1.26270E+00
-2.2451098E-02,1.24316E+00
-2.2450176E-02,1.27246E+00
-2.2449254E-02,1.25293E+00
-2.2448333E-02,1.28223E+00
-2.2447411E-02,1.24316E+00
-2.2446490E-02,1.28223E+00
-2.2445568E-02,1.28223E+00
-2.2444646E-02,1.27246E+00
-2.2443725E-02,1.27246E+00
-2.2442803E-02,1.29199E+00
-2.2441882E-02,1.29199E+00
-2.2440960E-02,1.29199E+00
-2.2440038E-02,1.31152E+00
-2.2439117E-02,1.32129E+00
-2.2438195E-02,1.30176E+00
-2.2437274E-02,1.30176E+00
-2.2436352E-02,1.29199E+00
-2.2435430E-02,1.32129E+00
-2.2434509E-02,1.31152E+00
-2.2433587E-02,1.30176E+00
-2.2432666E-02,1.29199E+00
-2.2431744E-02,1.30176E+00
-2.2430822E-02,1.34082E+00
-2.2429901E-02,1.32129E+00
-2.2428979E-02,1.36035E+00
-2.2428058E-02,1.35059E+00
-2.2427136E-02,1.33105E+00
-2.2426214E-02,1.35059E+00
-2.2425293E-02,1.36035E+00
-2.2424371E-02,1.33105E+00
-2.2423450E-02,1.34082E+00
-2.2422528E-02,1.35059E+00
-2.2421606E-02,1.37012E+00
-2.2420685E-02,1.34082E+00
-2.2419763E-02,1.38965E+00
-2.2418842E-02,1.34082E+00
-2.2417920E-02,1.35059E+00
-2.2416998E-02,1.37988E+00
-2.2416077E-02,1.41895E+00
-2.2415155E-02,1.40918E+00
-2.2414234E-02,1.39941E+00
-2.2413312E-02,1.37012E+00
-2.2412390E-02,1.40918E+00
-2.2411469E-02,1.38965E+00
-2.2410547E-02,1.40918E+00
-2.2409626E-02,1.37988E+00
-2.2408704E-02,1.39941E+00
-2.2407782E-02,1.39941E+00
-2.2406861E-02,1.39941E+00
-2.2405939E-02,1.44824E+00
-2.2405018E-02,1.40918E+00
-2.2404096E-02,1.42871E+00
-2.2403174E-02,1.41895E+00
-2.2402253E-02,1.40918E+00
-2.2401331E-02,1.44824E+00
-2.2400410E-02,1.42871E+00
-2.2399488E-02,1.44824E+00
-2.2398566E-02,1.43848E+00
-2.2397645E-02,1.48730E+00
-2.2396723E-02,1.42871E+00
-2.2395802E-02,1.45801E+00
-2.2394880E-02,1.48730E+00
-2.2393958E-02,1.45801E+00
-2.2393037E-02,1.49707E+00
-2.2392115E-02,1.50684E+00
-2.2391194E-02,1.47754E+00
-2.2390272E-02,1.46777E+00
-2.2389350E-02,1.49707E+00
-2.2388429E-02,1.50684E+00
-2.2387507E-02,1.49707E+00
-2.2386586E-02,1.50684E+00
-2.2385664E-02,1.48730E+00
-2.2384742E-02,1.52637E+00
-2.2383821E-02,1.47754E+00
-2.2382899E-02,1.49707E+00
-2.2381978E-02,1.55566E+00
-2.2381056E-02,1.51660E+00
-2.2380134E-02,1.51660E+00
-2.2379213E-02,1.52637E+00
-2.2378291E-02,1.52637E+00
-2.2377370E-02,1.53613E+00
-2.2376448E-02,1.50684E+00
-2.2375526E-02,1.53613E+00
-2.2374605E-02,1.55566E+00
-2.2373683E-02,1.51660E+00
-2.2372762E-02,1.56543E+00
-2.2371840E-02,1.55566E+00
-2.2370918E-02,1.53613E+00
-2.2369997E-02,1.56543E+00
-2.2369075E-02,1.53613E+00
-2.2368154E-02,1.58496E+00
-2.2367232E-02,1.54590E+00
-2.2366310E-02,1.57520E+00
-2.2365389E-02,1.54590E+00
-2.2364467E-02,1.54590E+00
-2.2363546E-02,1.53613E+00
